Model,Mode,Step,Accuracy,Wall time
SFCNN-P,train,44,67.23999786376953,1739040042.4834273
SFCNN-P,train,45,67.47200012207031,1739040417.1605258
SFCNN-P,train,46,67.5979995727539,1739040791.9619873
SFCNN-P,train,47,68.08000183105469,1739041165.6059735
SFCNN-P,train,48,68.3499984741211,1739041542.7047217
SFCNN-P,train,49,68.5780029296875,1739041918.7406645
SFCNN-P,train,50,68.79199981689453,1739042294.1610842
SFCNN-P,train,51,69.57599639892578,1739042669.0162206
SFCNN-P,train,52,69.51200103759766,1739043043.9419322
SFCNN-P,train,53,70.09200286865234,1739043418.1381404
SFCNN-P,train,54,70.26399993896484,1739043792.9316764
SFCNN-P,train,55,70.48999786376953,1739044167.3122177
SFCNN-P,train,56,71.22200012207031,1739044542.621869
SFCNN-P,train,57,71.47000122070312,1739044916.5461888
SFCNN-P,train,58,71.52400207519531,1739045290.8416097
SFCNN-P,train,59,72.00199890136719,1739045664.4794102
SFCNN-P,train,60,72.37999725341797,1739046039.7949488
SFCNN-P,train,61,72.69200134277344,1739046413.8180797
SFCNN-P,train,62,72.58799743652344,1739046789.4321008
SFCNN-P,train,63,73.1500015258789,1739047164.436494
SFCNN-P,train,64,73.72000122070312,1739047539.2772932
SFCNN-P,train,65,74.14600372314453,1739047914.459792
SFCNN-P,train,66,74.38999938964844,1739048296.37226
SFCNN-P,train,67,74.58000183105469,1739048670.1557834
SFCNN-P,train,68,74.8239974975586,1739049046.5634472
SFCNN-P,train,69,75.46600341796875,1739049421.8393383
SFCNN-P,train,70,75.7020034790039,1739049796.3227136
SFCNN-P,train,71,76.00399780273438,1739050172.1234186
SFCNN-P,train,72,76.33200073242188,1739050550.075382
SFCNN-P,train,73,76.947998046875,1739050925.3353045
SFCNN-P,train,74,77.4219970703125,1739051301.542708
SFCNN-P,train,75,77.62000274658203,1739051676.561803
SFCNN-P,train,76,78.0739974975586,1739052051.979206
SFCNN-P,train,77,78.30000305175781,1739052425.970636
SFCNN-P,train,78,78.95600128173828,1739052801.6019106
SFCNN-P,train,79,79.30000305175781,1739053178.6933985
SFCNN-P,train,80,79.61399841308594,1739053555.505456
SFCNN-P,train,81,80.14800262451172,1739053933.0649292
SFCNN-P,train,82,80.22799682617188,1739054307.479754
SFCNN-P,train,83,80.94000244140625,1739054685.110573
SFCNN-P,train,84,81.04000091552734,1739055060.3999152
SFCNN-P,train,85,81.24199676513672,1739055436.6661236
SFCNN-P,train,86,82.23400115966797,1739055812.011154
SFCNN-P,train,87,82.75,1739056186.43579
SFCNN-P,train,88,82.85199737548828,1739056562.6335578
SFCNN-P,train,89,83.19999694824219,1739056936.282767
SFCNN-P,train,90,83.68199920654297,1739057310.9496458
SFCNN-P,train,91,83.91799926757812,1739057685.6155205
SFCNN-P,train,92,84.28199768066406,1739058061.0725243
SFCNN-P,train,93,84.68599700927734,1739058435.336367
SFCNN-P,train,94,85.03199768066406,1739058809.69304
SFCNN-P,train,95,85.41999816894531,1739059185.5315351
SFCNN-P,train,96,85.79399871826172,1739059561.2846832
SFCNN-P,train,97,86.46199798583984,1739059936.0811384
SFCNN-P,train,98,86.66999816894531,1739060310.919047
SFCNN-P,train,99,87.04199981689453,1739060687.9110415
SFCNN-P,train,100,87.78199768066406,1739061062.010395
SFCNN-P,train,101,87.50399780273438,1739061437.144982
SFCNN-P,train,102,88.07599639892578,1739061812.606207
SFCNN-P,train,103,88.52200317382812,1739062187.61269
SFCNN-P,train,104,88.66600036621094,1739062562.352063
SFCNN-P,train,105,89.31999969482422,1739062937.325915
SFCNN-P,train,106,89.2760009765625,1739063312.8748474
SFCNN-P,train,107,89.947998046875,1739063689.5259404
SFCNN-P,train,108,89.89600372314453,1739064064.8820052
SFCNN-P,train,109,90.552001953125,1739064440.5050654
SFCNN-P,train,110,90.55799865722656,1739064815.9686468
SFCNN-P,train,111,90.8239974975586,1739065191.5025115
SFCNN-P,train,112,90.98200225830078,1739065567.0456402
SFCNN-P,train,113,91.53199768066406,1739065941.7392943
SFCNN-P,train,114,91.68599700927734,1739066317.5597987
SFCNN-P,train,115,92.00800323486328,1739066692.1940532
SFCNN-P,train,116,92.38200378417967,1739067066.571787
SFCNN-P,train,117,92.46399688720705,1739067441.9899728
SFCNN-P,train,118,92.64600372314452,1739067817.0259335
SFCNN-P,train,119,93.0479965209961,1739068193.4039488
SFCNN-P,train,120,93.52999877929688,1739068567.2946198
SFCNN-P,train,121,93.60199737548828,1739068941.9722528
SFCNN-P,train,122,93.7760009765625,1739069317.7483656
SFCNN-P,train,123,93.98400115966795,1739069694.224089
SFCNN-P,train,124,94.23799896240234,1739070068.595203
SFCNN-P,train,125,94.31600189208984,1739070444.569914
SFCNN-P,train,126,94.60199737548828,1739070819.0142453
SFCNN-P,train,127,94.9260025024414,1739071194.3802035
SFCNN-P,train,128,95.0479965209961,1739071570.1849363
SFCNN-P,train,129,95.31999969482422,1739071946.1088886
SFCNN-P,train,130,95.32599639892578,1739072321.6777956
SFCNN-P,train,131,95.81400299072266,1739072697.771347
SFCNN-P,train,132,95.5260009765625,1739073074.3038514
SFCNN-P,train,133,95.9459991455078,1739073447.9605837
SFCNN-P,train,134,96.10399627685548,1739073824.288733
SFCNN-P,train,135,96.38200378417967,1739074200.268715
SFCNN-P,train,136,96.36599731445312,1739074576.6234813
SFCNN-P,train,137,96.697998046875,1739074953.2354205
SFCNN-P,train,138,96.65799713134766,1739075329.1992688
SFCNN-P,train,139,96.87200164794922,1739075704.6148458
SFCNN-P,train,140,97.03199768066406,1739076080.867003
SFCNN-P,train,141,97.12000274658205,1739076455.0928023
SFCNN-P,train,142,97.13600158691406,1739076830.231425
SFCNN-P,train,143,97.41799926757812,1739077207.263385
SFCNN-P,train,144,97.5719985961914,1739077583.2160635
SFCNN-P,train,145,97.6999969482422,1739077959.9818895
SFCNN-P,train,146,97.69200134277344,1739078336.6402037
SFCNN-P,train,147,97.77999877929688,1739078712.8050196
SFCNN-P,train,148,98.0199966430664,1739079088.9590218
SFCNN-P,train,149,98.12799835205078,1739079465.280419
SFCNN-P,train,150,98.0500030517578,1739079840.9728627
SFCNN-P,train,151,98.29399871826172,1739080216.7664423
SFCNN-P,train,152,98.4540023803711,1739080592.7584014
SFCNN-P,train,153,98.5019989013672,1739080969.674986
SFCNN-P,train,154,98.58799743652344,1739081345.7494595
SFCNN-P,train,155,98.48200225830078,1739081721.4102066
SFCNN-P,train,156,98.75399780273438,1739082097.2806048
SFCNN-P,train,157,98.72599792480467,1739082471.9896872
SFCNN-P,train,158,98.76599884033205,1739082846.871155
SFCNN-P,train,159,98.83599853515624,1739083223.264154
SFCNN-P,train,160,98.93000030517578,1739083600.2414513
SFCNN-P,train,161,99.0459976196289,1739083976.17039
SFCNN-P,train,162,99.0780029296875,1739084351.2274003
SFCNN-P,train,163,99.05799865722656,1739084727.7643683
SFCNN-P,train,164,99.22200012207033,1739085104.611719
SFCNN-P,train,165,99.2760009765625,1739085480.503966
SFCNN-P,train,166,99.27400207519533,1739085855.6109762
SFCNN-P,train,167,99.36799621582033,1739086230.290872
SFCNN-P,train,168,99.4020004272461,1739086606.9911494
SFCNN-P,train,169,99.33799743652344,1739086982.7074034
SFCNN-P,train,170,99.41799926757812,1739087358.4157748
SFCNN-P,train,171,99.40599822998048,1739087733.972762
SFCNN-P,train,172,99.48799896240234,1739088110.2221005
SFCNN-P,train,173,99.56400299072266,1739088486.5354023
SFCNN-P,train,174,99.53600311279295,1739088862.6597216
SFCNN-P,train,175,99.5719985961914,1739089239.3624897
SFCNN-P,train,176,99.59600067138672,1739089616.6483302
SFCNN-P,train,177,99.60800170898438,1739089993.503435
SFCNN-P,train,178,99.63999938964844,1739090369.068827
SFCNN-P,train,179,99.6439971923828,1739090746.133391
SFCNN-P,train,180,99.6999969482422,1739091121.8634777
SFCNN-P,train,181,99.68599700927734,1739091498.624849
SFCNN-P,train,182,99.72599792480467,1739091875.432023
SFCNN-P,train,183,99.76399993896484,1739092251.606767
SFCNN-P,train,184,99.73400115966795,1739092627.6839309
SFCNN-P,train,185,99.78600311279295,1739093004.7474515
SFCNN-P,train,186,99.76799774169922,1739093381.396021
SFCNN-P,train,187,99.78199768066406,1739093758.5626178
SFCNN-P,train,188,99.78399658203124,1739094134.3609908
SFCNN-P,train,189,99.802001953125,1739094515.664976
SFCNN-P,train,190,99.80999755859376,1739094892.5956185
SFCNN-P,train,191,99.81199645996094,1739095270.7131965
SFCNN-P,train,192,99.83599853515624,1739095647.8459845
SFCNN-P,train,193,99.84200286865234,1739096026.5759306
SFCNN-P,train,194,99.80599975585938,1739096403.0265992
SFCNN-P,train,195,99.7979965209961,1739096779.739647
SFCNN-P,train,196,99.81999969482422,1739097157.557993
SFCNN-P,train,197,99.83399963378906,1739097535.9560823
SFCNN-P,train,198,99.81999969482422,1739097911.8713822
SFCNN-P,train,199,99.83200073242188,1739098287.9337504
SFCNN-T,train,0,26.777999877929688,1739014822.4653363
SFCNN-T,train,1,32.68199920654297,1739014947.1971612
SFCNN-T,train,2,35.6619987487793,1739015072.6568325
SFCNN-T,train,3,37.6259994506836,1739015197.9329543
SFCNN-T,train,4,39.09999847412109,1739015323.2540276
SFCNN-T,train,5,40.37200164794922,1739015448.3959973
SFCNN-T,train,6,41.49800109863281,1739015573.6803908
SFCNN-T,train,7,42.402000427246094,1739015698.8465338
SFCNN-T,train,8,42.44200134277344,1739015823.7927816
SFCNN-T,train,9,43.29600143432617,1739015948.239172
SFCNN-T,train,10,44.73400115966797,1739016072.6037283
SFCNN-T,train,11,45.84799957275391,1739016196.5113828
SFCNN-T,train,12,46.448001861572266,1739016320.2407582
SFCNN-T,train,13,47.354000091552734,1739016444.3409948
SFCNN-T,train,14,48.84000015258789,1739016568.533318
SFCNN-T,train,15,49.77999877929688,1739016693.0339594
SFCNN-T,train,16,50.8120002746582,1739016817.2605722
SFCNN-T,train,17,51.91400146484375,1739016941.2830515
SFCNN-T,train,18,52.40599822998047,1739017065.1565795
SFCNN-T,train,19,53.09799957275391,1739017189.4522583
SFCNN-T,train,20,54.33200073242188,1739017314.0961754
SFCNN-T,train,21,55.209999084472656,1739017569.6378033
SFCNN-T,train,22,55.84799957275391,1739017695.7827475
SFCNN-T,train,23,56.7140007019043,1739017821.348069
SFCNN-T,train,24,58.36800003051758,1739017968.6325026
SFCNN-T,train,25,59.40599822998047,1739018306.0540223
SFCNN-T,train,26,60.02999877929688,1739018644.1032977
SFCNN-T,train,27,60.68000030517578,1739018983.8657055
SFCNN-T,train,28,61.94599914550781,1739019324.023828
SFCNN-T,train,29,62.720001220703125,1739019629.9654243
SFCNN-T,train,30,62.86600112915039,1739019958.4732356
SFCNN-T,train,31,63.49599838256836,1739020298.9133968
SFCNN-T,train,32,64.12000274658203,1739020639.4752884
SFCNN-T,train,33,65.01000213623047,1739020982.4089775
SFCNN-T,train,34,65.39399719238281,1739021379.196866
SFCNN-T,train,35,65.83000183105469,1739021729.7774527
SFCNN-T,train,36,66.302001953125,1739022077.0661416
SFCNN-T,train,37,66.91200256347656,1739022418.623865
SFCNN-T,train,38,67.0199966430664,1739022759.8163457
SFCNN-T,train,39,67.55000305175781,1739023144.004418
SFCNN-T,train,40,67.98999786376953,1739023750.1848552
SFCNN-T,train,41,68.22200012207031,1739024351.6380956
SFCNN-T,train,42,68.95800018310547,1739024855.320277
SFCNN-T,train,43,69.05000305175781,1739025193.1673238
SFCNN-T,train,44,70.04199981689453,1739025531.8065429
SFCNN-T,train,45,70.43199920654297,1739025869.4705443
SFCNN-T,train,46,70.75,1739026208.1196651
SFCNN-T,train,47,70.79399871826172,1739026545.6823854
SFCNN-T,train,48,71.23999786376953,1739026883.866044
SFCNN-T,train,49,71.63400268554688,1739027221.9038866
SFCNN-T,train,50,72.40399932861328,1739027559.118093
SFCNN-T,train,51,72.55599975585938,1739027896.7743182
SFCNN-T,train,52,72.7760009765625,1739028233.4675562
SFCNN-T,train,53,72.74800109863281,1739028571.597597
SFCNN-T,train,54,73.49199676513672,1739028908.5026238
SFCNN-T,train,55,74.00800323486328,1739029245.924278
SFCNN-T,train,56,74.4800033569336,1739029583.607685
SFCNN-T,train,57,74.5780029296875,1739029920.3453646
SFCNN-T,train,58,74.76200103759766,1739030256.9077485
SFCNN-T,train,59,75.4260025024414,1739030593.9823437
SFCNN-T,train,60,75.71399688720703,1739030931.4626863
SFCNN-T,train,61,75.80000305175781,1739031269.6202726
SFCNN-T,train,62,75.8219985961914,1739031607.577328
SFCNN-T,train,63,76.18800354003906,1739031944.116435
SFCNN-T,train,64,76.94200134277344,1739032278.9496148
SFCNN-T,train,65,77.697998046875,1739032614.336285
SFCNN-T,train,66,77.54199981689453,1739032949.807618
SFCNN-T,train,67,77.72799682617188,1739033285.946435
SFCNN-T,train,68,77.97599792480469,1739033622.3815637
SFCNN-T,train,69,78.3479995727539,1739033958.278356
SFCNN-T,train,70,78.84200286865234,1739034294.2828934
SFCNN-T,train,71,79.15399932861328,1739034631.9007328
SFCNN-T,train,72,79.2020034790039,1739034969.419067
SFCNN-T,train,73,79.95800018310547,1739035308.170548
SFCNN-T,train,74,79.74400329589844,1739035648.1435282
SFCNN-T,train,75,79.77999877929688,1739035993.1461082
SFCNN-T,train,76,80.56400299072266,1739036338.8298116
SFCNN-T,train,77,80.76200103759766,1739036685.853296
SFCNN-T,train,78,81.30400085449219,1739037030.2771747
SFCNN-T,train,79,81.26399993896484,1739037374.158378
SFCNN-T,train,80,81.27200317382812,1739037717.717376
SFCNN-T,train,81,81.85600280761719,1739038058.7726085
SFCNN-T,train,82,82.04000091552734,1739038393.9648466
SFCNN-T,train,83,82.5479965209961,1739038729.7443478
SFCNN-T,train,84,82.48200225830078,1739038957.2725568
SFCNN-T,train,85,82.71800231933594,1739039081.504733
SFCNN-T,train,86,82.86399841308594,1739039205.7825804
SFCNN-T,train,87,83.2040023803711,1739039329.761326
SFCNN-T,train,88,83.54399871826172,1739039453.7090204
SFCNN-T,train,89,83.84600067138672,1739039577.906167
SFCNN-T,train,90,84.0459976196289,1739039702.9402492
SFCNN-T,train,91,84.44999694824219,1739039828.130421
SFCNN-T,train,92,84.19999694824219,1739039953.4425948
SFCNN-T,train,93,84.552001953125,1739040078.948006
SFCNN-T,train,94,84.96399688720703,1739040204.5308435
SFCNN-T,train,95,85.26599884033203,1739040330.0161626
SFCNN-T,train,96,85.36399841308594,1739040455.557938
SFCNN-T,train,97,85.7699966430664,1739040581.9829688
SFCNN-T,train,98,85.94999694824219,1739040707.8529966
SFCNN-T,train,99,85.9000015258789,1739040833.5540235
SFCNN-T,train,100,86.31199645996094,1739040959.7309277
SFCNN-T,train,101,86.61399841308594,1739041085.7200203
SFCNN-T,train,102,86.82599639892578,1739041210.8493457
SFCNN-T,train,103,86.73799896240234,1739041336.0398123
SFCNN-T,train,104,87.07599639892578,1739041461.8132944
SFCNN-T,train,105,87.447998046875,1739041589.132449
SFCNN-T,train,106,87.5199966430664,1739041717.2465658
SFCNN-T,train,107,87.80999755859375,1739041845.5235412
SFCNN-T,train,108,87.95999908447266,1739041974.4023058
SFCNN-T,train,109,88.2300033569336,1739042101.9502492
SFCNN-T,train,110,88.56600189208984,1739042229.0707655
SFCNN-T,train,111,88.70800018310547,1739042355.288339
SFCNN-T,train,112,88.90399932861328,1739042481.57567
SFCNN-T,train,113,89.19999694824219,1739042607.632356
SFCNN-T,train,114,89.43199920654297,1739042740.8298934
SFCNN-T,train,115,89.62200164794922,1739042866.788363
SFCNN-T,train,116,89.77200317382812,1739042992.6853025
SFCNN-T,train,117,90.10800170898438,1739043118.1238136
SFCNN-T,train,118,90.4260025024414,1739043243.242574
SFCNN-T,train,119,90.41000366210938,1739043368.4950504
SFCNN-T,train,120,90.45999908447266,1739043493.6382468
SFCNN-T,train,121,90.79000091552734,1739043619.007794
SFCNN-T,train,122,90.89199829101562,1739043744.1870143
SFCNN-T,train,123,91.08599853515624,1739043869.2761946
SFCNN-T,train,124,91.45999908447266,1739043994.4466045
SFCNN-T,train,125,91.50399780273438,1739044119.5883348
SFCNN-T,train,126,91.92400360107422,1739044244.9455929
SFCNN-T,train,127,91.8479995727539,1739044370.441977
SFCNN-T,train,128,92.22000122070312,1739044495.8269382
SFCNN-T,train,129,92.47200012207033,1739044620.9978638
SFCNN-T,train,130,92.5739974975586,1739044746.0791333
SFCNN-T,train,131,92.99199676513672,1739044871.161656
SFCNN-T,train,132,92.9540023803711,1739044996.274068
SFCNN-T,train,133,93.1240005493164,1739045121.7811973
SFCNN-T,train,134,93.3479995727539,1739045247.4471023
SFCNN-T,train,135,93.56199645996094,1739045373.0240617
SFCNN-T,train,136,93.6999969482422,1739045498.9609413
SFCNN-T,train,137,93.91000366210938,1739045625.5751991
SFCNN-T,train,138,94.12999725341795,1739045751.7778037
SFCNN-T,train,139,94.29000091552734,1739045876.9225216
SFCNN-T,train,140,94.447998046875,1739046000.7508705
SFCNN-T,train,141,94.7480010986328,1739046124.2867053
SFCNN-T,train,142,94.8000030517578,1739046248.0932946
SFCNN-T,train,143,94.86799621582033,1739046372.022971
SFCNN-T,train,144,95.22799682617188,1739046496.1084962
SFCNN-T,train,145,95.34600067138672,1739046621.5247722
SFCNN-T,train,146,95.25,1739046747.0810668
SFCNN-T,train,147,95.65399932861328,1739046873.091016
SFCNN-T,train,148,95.71800231933594,1739046998.7023325
SFCNN-T,train,149,95.86799621582033,1739047124.4497778
SFCNN-T,train,150,95.97200012207033,1739047250.270672
SFCNN-T,train,151,96.23600006103516,1739047376.1546092
SFCNN-T,train,152,96.29000091552734,1739047501.686097
SFCNN-T,train,153,96.44400024414062,1739047627.3687222
SFCNN-T,train,154,96.61799621582033,1739047752.1860735
SFCNN-T,train,155,96.56600189208984,1739047876.8470016
SFCNN-T,train,156,96.80999755859376,1739048001.342826
SFCNN-T,train,157,96.7480010986328,1739048126.8638124
SFCNN-T,train,158,97.10199737548828,1739048252.3842204
SFCNN-T,train,159,97.02200317382812,1739048377.8447194
SFCNN-T,train,160,97.13600158691406,1739048502.8795612
SFCNN-T,train,161,97.2300033569336,1739048628.376514
SFCNN-T,train,162,97.42400360107422,1739048753.460085
SFCNN-T,train,163,97.46199798583984,1739048878.4072917
SFCNN-T,train,164,97.61399841308594,1739049003.3973832
SFCNN-T,train,165,97.63600158691406,1739049128.7697804
SFCNN-T,train,166,97.66400146484376,1739049254.3039713
SFCNN-T,train,167,97.86599731445312,1739049379.0310674
SFCNN-T,train,168,97.8759994506836,1739049503.0647469
SFCNN-T,train,169,97.90599822998048,1739049627.2072854
SFCNN-T,train,170,98.01000213623048,1739049752.4918816
SFCNN-T,train,171,98.13800048828124,1739049876.6458642
SFCNN-T,train,172,98.18399810791016,1739050000.3812234
SFCNN-T,train,173,98.39199829101562,1739050125.0859988
SFCNN-T,train,174,98.23600006103516,1739050250.5198483
SFCNN-T,train,175,98.3219985961914,1739050375.8188918
SFCNN-T,train,176,98.32599639892578,1739050501.011306
SFCNN-T,train,177,98.43399810791016,1739050626.154995
SFCNN-T,train,178,98.44400024414062,1739050751.108046
SFCNN-T,train,179,98.5540008544922,1739050876.032391
SFCNN-T,train,180,98.66000366210938,1739051001.1298585
SFCNN-T,train,181,98.45600128173828,1739051126.3767114
SFCNN-T,train,182,98.59400177001952,1739051251.6438751
SFCNN-T,train,183,98.66000366210938,1739051376.8681364
SFCNN-T,train,184,98.5999984741211,1739051502.1951072
SFCNN-T,train,185,98.75399780273438,1739051627.351622
SFCNN-T,train,186,98.75,1739051752.048767
SFCNN-T,train,187,98.73799896240234,1739051876.414863
SFCNN-T,train,188,98.78399658203124,1739052000.5012195
SFCNN-T,train,189,98.85199737548828,1739052124.4361155
SFCNN-T,train,190,98.8939971923828,1739052248.698773
SFCNN-T,train,191,98.88999938964844,1739052372.6542742
SFCNN-T,train,192,98.96399688720705,1739052497.2708476
SFCNN-T,train,193,98.85199737548828,1739052622.0124855
SFCNN-T,train,194,98.88999938964844,1739052746.92315
SFCNN-T,train,195,98.88600158691406,1739052871.8307178
SFCNN-T,train,196,98.97000122070312,1739052997.0009053
SFCNN-T,train,197,99.0,1739053122.7549896
SFCNN-T,train,198,98.83399963378906,1739053248.442962
SFCNN-T,train,199,98.88600158691406,1739053374.434343
SFCNN-T_no_exp,train,0,26.670000076293945,1739018023.7317066
SFCNN-T_no_exp,train,1,33.24399948120117,1739018118.73534
SFCNN-T_no_exp,train,2,35.39400100708008,1739018213.6541936
SFCNN-T_no_exp,train,3,36.79399871826172,1739018308.5520644
SFCNN-T_no_exp,train,4,38.52000045776367,1739018403.1443973
SFCNN-T_no_exp,train,5,39.40399932861328,1739018498.5955682
SFCNN-T_no_exp,train,6,40.54999923706055,1739018594.607389
SFCNN-T_no_exp,train,7,41.79399871826172,1739018690.3585837
SFCNN-T_no_exp,train,8,42.83000183105469,1739018786.4378967
SFCNN-T_no_exp,train,9,43.68600082397461,1739018882.6621246
SFCNN-T_no_exp,train,10,44.79999923706055,1739018978.6710894
SFCNN-T_no_exp,train,11,45.709999084472656,1739019074.2983053
SFCNN-T_no_exp,train,12,47.262001037597656,1739019170.8232372
SFCNN-T_no_exp,train,13,47.99599838256836,1739019267.2038288
SFCNN-T_no_exp,train,0,26.76799964904785,1739019451.070048
SFCNN-T_no_exp,train,1,32.34199905395508,1739019548.2602775
SFCNN-T_no_exp,train,2,35.41999816894531,1739019644.284362
SFCNN-T_no_exp,train,3,37.30199813842773,1739019739.9561288
SFCNN-T_no_exp,train,4,38.85599899291992,1739019837.0728855
SFCNN-T_no_exp,train,5,39.25199890136719,1739019940.7754233
SFCNN-T_no_exp,train,6,40.34199905395508,1739020036.6831555
SFCNN-T_no_exp,train,7,41.18999862670898,1739020133.2659855
SFCNN-T_no_exp,train,8,41.72999954223633,1739020229.258917
SFCNN-T_no_exp,train,9,43.00400161743164,1739020324.3213336
SFCNN-T_no_exp,train,10,44.09000015258789,1739020420.23496
SFCNN-T_no_exp,train,11,45.26599884033203,1739020517.26958
SFCNN-T_no_exp,train,12,46.11199951171875,1739020614.3952703
SFCNN-T_no_exp,train,13,47.52399826049805,1739020710.7840276
SFCNN-T_no_exp,train,14,48.45199966430664,1739020807.84812
SFCNN-T_no_exp,train,15,49.198001861572266,1739020904.5414546
SFCNN-T_no_exp,train,16,49.86000061035156,1739021001.4501412
SFCNN-T_no_exp,train,17,51.05199813842773,1739021098.6692832
SFCNN-T_no_exp,train,18,51.5359992980957,1739021221.0448186
SFCNN-T_no_exp,train,19,52.5099983215332,1739021327.259845
SFCNN-T_no_exp,train,20,53.38199996948242,1739021424.8561544
SFCNN-T_no_exp,train,21,54.60599899291992,1739021522.4515092
SFCNN-T_no_exp,train,22,55.220001220703125,1739021620.288831
SFCNN-T_no_exp,train,23,56.25,1739021722.9371345
SFCNN-T_no_exp,train,24,56.72999954223633,1739021821.999362
SFCNN-T_no_exp,train,25,57.48799896240234,1739021919.1191757
SFCNN-T_no_exp,train,26,58.72200012207031,1739022015.843063
SFCNN-T_no_exp,train,27,59.23400115966797,1739022112.1186464
SFCNN-T_no_exp,train,28,60.02000045776367,1739022207.9726152
SFCNN-T_no_exp,train,29,60.305999755859375,1739022303.723508
SFCNN-T_no_exp,train,30,61.53400039672852,1739022399.5697176
SFCNN-T_no_exp,train,31,61.92599868774414,1739022494.8317137
SFCNN-T_no_exp,train,32,62.4379997253418,1739022590.4541588
SFCNN-T_no_exp,train,33,63.42599868774414,1739022686.0396764
SFCNN-T_no_exp,train,34,63.88999938964844,1739022781.6815026
SFCNN-T_no_exp,train,35,64.72599792480469,1739022876.6612277
SFCNN-T_no_exp,train,36,64.62999725341797,1739022970.3223994
SFCNN-T_no_exp,train,37,65.47200012207031,1739023081.245409
SFCNN-T_no_exp,train,38,66.05000305175781,1739023217.946152
SFCNN-T_no_exp,train,39,66.28600311279297,1739023353.5222237
SFCNN-T_no_exp,train,40,66.51000213623047,1739023490.1277068
SFCNN-T_no_exp,train,41,67.58000183105469,1739023623.7131505
SFCNN-T_no_exp,train,42,67.76799774169922,1739023758.598065
SFCNN-T_no_exp,train,43,68.38999938964844,1739023893.297321
SFCNN-T_no_exp,train,44,68.43800354003906,1739024026.947327
SFCNN-T_no_exp,train,45,68.66400146484375,1739024159.7048607
SFCNN-T_no_exp,train,46,69.7959976196289,1739024293.861208
SFCNN-T_no_exp,train,47,69.8280029296875,1739024428.8352897
SFCNN-T_no_exp,train,48,70.302001953125,1739024564.5543556
SFCNN-T_no_exp,train,49,69.88400268554688,1739024702.5648763
SFCNN-T_no_exp,train,50,71.03199768066406,1739024799.5798397
SFCNN-T_no_exp,train,51,71.22799682617188,1739024893.9276452
SFCNN-T_no_exp,train,52,71.6500015258789,1739024988.563665
SFCNN-T_no_exp,train,53,72.1240005493164,1739025083.3339033
SFCNN-T_no_exp,train,54,71.9800033569336,1739025178.0213437
SFCNN-T_no_exp,train,55,72.43199920654297,1739025272.597701
SFCNN-T_no_exp,train,56,73.04000091552734,1739025367.3992648
SFCNN-T_no_exp,train,57,73.77400207519531,1739025461.963256
SFCNN-T_no_exp,train,58,73.66999816894531,1739025555.9658723
SFCNN-T_no_exp,train,59,74.15599822998047,1739025650.3131733
SFCNN-T_no_exp,train,60,73.86000061035156,1739025744.7950342
SFCNN-T_no_exp,train,61,74.74199676513672,1739025839.5819364
SFCNN-T_no_exp,train,62,75.23200225830078,1739025933.6963904
SFCNN-T_no_exp,train,63,75.53800201416016,1739026028.3532832
SFCNN-T_no_exp,train,64,75.62999725341797,1739026122.886734
SFCNN-T_no_exp,train,65,75.9260025024414,1739026217.2051427
SFCNN-T_no_exp,train,66,76.35600280761719,1739026311.452978
SFCNN-T_no_exp,train,67,76.76399993896484,1739026406.40676
SFCNN-T_no_exp,train,68,76.83000183105469,1739026501.992185
SFCNN-T_no_exp,train,69,76.7699966430664,1739026596.3327715
SFCNN-T_no_exp,train,70,77.45600128173828,1739026690.9514303
SFCNN-T_no_exp,train,71,77.76799774169922,1739026785.5322106
SFCNN-T_no_exp,train,72,77.91400146484375,1739026880.083113
SFCNN-T_no_exp,train,73,78.56199645996094,1739026974.1292562
SFCNN-T_no_exp,train,74,78.5739974975586,1739027068.51197
SFCNN-T_no_exp,train,75,78.53600311279297,1739027162.805703
SFCNN-T_no_exp,train,76,79.1500015258789,1739027256.8984232
SFCNN-T_no_exp,train,77,79.69400024414062,1739027351.438234
SFCNN-T_no_exp,train,78,79.66999816894531,1739027445.7590249
SFCNN-T_no_exp,train,79,79.89600372314453,1739027540.2794738
SFCNN-T_no_exp,train,80,80.00399780273438,1739027634.0797849
SFCNN-T_no_exp,train,81,80.36199951171875,1739027728.3583715
SFCNN-T_no_exp,train,82,80.97000122070312,1739027822.6272478
SFCNN-T_no_exp,train,83,81.06800079345703,1739027916.9735522
SFCNN-T_no_exp,train,84,81.1500015258789,1739028011.061521
SFCNN-T_no_exp,train,85,81.48799896240234,1739028105.1738646
SFCNN-T_no_exp,train,86,81.80400085449219,1739028199.3943677
SFCNN-T_no_exp,train,87,82.10600280761719,1739028293.2503774
SFCNN-T_no_exp,train,88,82.31600189208984,1739028387.6263516
SFCNN-T_no_exp,train,89,82.80799865722656,1739028481.7972856
SFCNN-T_no_exp,train,90,82.54199981689453,1739028575.7082684
SFCNN-T_no_exp,train,91,83.24199676513672,1739028669.7944343
SFCNN-T_no_exp,train,92,83.45999908447266,1739028764.0765996
SFCNN-T_no_exp,train,93,83.83399963378906,1739028858.975276
SFCNN-T_no_exp,train,94,83.97799682617188,1739028952.785641
SFCNN-T_no_exp,train,95,84.23400115966797,1739029047.0132377
SFCNN-T_no_exp,train,96,84.64399719238281,1739029141.2711987
SFCNN-T_no_exp,train,97,84.61000061035156,1739029235.4148612
